bundleId,name,slug,status,bestUrl,appStoreUrl,source,confidence,pageTitle,notes
"com.electron.hoobs-client","hoobs-client","hoobs-client","native","https://hoobs.org","","web-search","high","","web: HOOBS official site"
"pro.docklock.plus","DockLock+","docklock","native","https://docklockpro.com/?utm_source=mas&utm_medium=listing&utm_content=pro.docklock.plus&utm_campaign=us","https://apps.apple.com/us/app/docklock-plus/id6743010619?mt=12&uo=4","itunes-seller","high","","MAS: DockLock Plus v2.1.0"
"com.makemkv.MakeMKV","MakeMKV","makemkv","native","https://makemkv.com/","","reverse-dns","medium","MakeMKV - Make MKV from Blu-ray and DVD","candidate makemkv.com; rel=1.00"
"com.audioblast.RaveGenerator3","RaveGenerator3","ravegenerator3","native","https://www.audioblast.me/product/rave-generator-3/","","web-search","high","","web: Audio Blast (web search)"
"com.gabagool.karaoke","Gabagool Karaoke","gabagool-karaoke","native","https://gabagool.com/","","reverse-dns","medium","","candidate gabagool.com; rel=0.50"
"com.bean-osx.Bean","Bean","bean","native","https://bean-osx.com/","","reverse-dns","medium","","candidate bean-osx.com; rel=1.00"
"app.msty.app","Msty","msty","native","https://msty.ai/","","reverse-dns","medium","Msty AI | Private AI Workspace &amp; Autonomous AI Agent | msty.ai","candidate msty.app; rel=1.00"
"PTL.FluoroCT","FluoroCT","fluoroct","unreported","http://fluoroct.com/","","reverse-dns","medium","","candidate fluoroct.com; rel=1.00"
"com.lasersoft-imaging.SilverFast9","SilverFast 9","silverfast-9","native","https://www.silverfast.com","","web-search","high","","web: LaserSoft Imaging"
"com.easyeda.pro","EasyEDA Pro","easyeda-pro","native","https://easyeda.com/","","reverse-dns","medium","EasyEDA - Online PCB design &amp; circuit simulator","candidate easyeda.com; rel=0.50"
"com.wacom.WacomCenter","Wacom Center","wacom-center","native","https://www.wacom.com/en-us","","reverse-dns","medium","","candidate wacom.com; rel=0.50"
"com.openmedia.4kvideodownloaderplus","4K Video Downloader+","4k-video-downloader","unreported","http://www.openmedia.com/","","reverse-dns","medium","Explosive Business Growth Strategies through Marketing Innovation Presented By OpenMedia.Com","candidate openmedia.com; rel=0.00"
"com.projectlibre1.main","ProjectLibre","projectlibre","native","https://www.projectlibre.com","","web-search","high","","web: ProjectLibre official site"
"org.musicbrainz.Picard","MusicBrainz Picard","musicbrainz-picard","unreported","https://musicbrainz.org/","","reverse-dns","medium","MusicBrainz - the open music encyclopedia","candidate musicbrainz.org; rel=0.50"
"com.gao.MoticImageDevices","MoticImageDevices","moticimagedevices","unreported","https://www.motic.com","","web-search","medium","","web: Motic"
"com.jaspersoft.studio.rcp.product","Jaspersoft Studio","jaspersoft-studio","unreported","https://www.jaspersoft.com/","","reverse-dns","medium","Embedded Analytics &amp; Reporting Platform | Jaspersoft","candidate jaspersoft.com; rel=0.50"
"notion.mail.id","Notion Mail","notion-mail","native","https://www.mail.com/","","reverse-dns","medium","Free email accounts with mail.com | Log in here or register today","candidate mail.com; rel=0.50; PARKED?"
"video.fathom.electron","Fathom","fathom","native","https://www.fathomhq.com/","","reverse-dns","medium","Fathom | Reporting Forecasting and Consolidation Software","candidate fathom.com; rel=1.00"
"com.hp.EasyScanMac","HP Easy Scan","hp-easy-scan","native","https://apps.apple.com/us/app/hp-easy-scan/id967004861?mt=12&uo=4","https://apps.apple.com/us/app/hp-easy-scan/id967004861?mt=12&uo=4","itunes-appstore","high","","MAS: HP Easy Scan v2.0.0"
"com.canon.Digital-Photo-Professional-4","Digital Photo Professional 4","digital-photo-professional-4","native","https://global.canon/en/?utm_source=canon.com&utm_medium=referral&utm_campaign=top","","reverse-dns","medium","Canon Global","candidate canon.com; rel=0.00"
"com.Garritan.CFX Concert Grand","CFX Concert Grand","cfx-concert-grand","unreported","https://www.garritan.com/","","reverse-dns","medium","Garritan - World-Class Virtual Instruments &amp; Sound Libraries","candidate garritan.com; rel=0.00"
"com.syniumsoftware.ifinance5","iFinance 5 Demo","ifinance-5-demo","native","https://www.syniumsoftware.com/ifinance","https://apps.apple.com/us/app/ifinance-5/id1500241909?uo=4","itunes-seller","high","","MAS: iFinance 5 v5.5.7"
"org.grisbi.Grisbi","Grisbi","grisbi","unreported","https://grisbi.com/","","reverse-dns","medium","grisbi.com - Cloud-based accounting system","candidate grisbi.com; rel=1.00"
"org.gnucash.Gnucash","Gnucash","gnucash","native","https://gnucash.org/","","reverse-dns","medium","Free Accounting Software | GnuCash","candidate gnucash.org; rel=1.00"
"com.mersive.solstice.client","Solstice","solstice","unreported","https://www.mersive.com/","","reverse-dns","medium","Mersive Technologies &#8211; Igniting collaborative potential.","candidate mersive.com; rel=0.00"
"2dust.v2rayN","v2rayN","v2rayn","native","https://v2rayn.com/","","reverse-dns","medium","","candidate v2rayn.com; rel=1.00; PARKED?"
"com.cricut.design","Cricut Design Space","cricut-design-space","unreported","https://cricut.com/en-us/","","reverse-dns","medium","Cricut® | Smart Cutting Machines, Materials, Tools &amp; More","candidate cricut.com; rel=0.33"
"com.risingsoftware.auralia5student","Auralia 5 Student","auralia-5-student","unreported","https://www.risingsoftware.com/","","reverse-dns","medium","Auralia & Musition","candidate risingsoftware.com; rel=0.50"
"com.1c.v8.apps.1cestartt","1cestartt","1cestartt","unreported","https://1c.com/","","reverse-dns","medium","1C Company","candidate 1c.com; rel=0.00"
"org.deskflow.deskflow","Deskflow","deskflow","native","https://github.com/deskflow/deskflow","","reverse-dns","medium","","candidate deskflow.org; rel=1.00"
"io.nwjs.nw","UNDERTALE","undertale","unreported","https://nwjs.io/","","reverse-dns","medium","NW.js","candidate nwjs.io; rel=0.00"
"com.logi.optionsplus","logioptionsplus","logioptionsplus","native","https://www.logitech.com/en-us/software/logi-options-plus.html","","web-search","high","","web: Logi Options+ official page"
"com.adamgryu.AShortHike","A Short Hike","a-short-hike","unreported","https://adamgryu.com/","","reverse-dns","medium","adam's cool website","candidate adamgryu.com; rel=0.00"
"com.ip18.SubManager","SubManager","submanager","native","https://submanager.app","https://apps.apple.com/us/app/submanager-track-subs/id1632853914?uo=4","itunes-seller","high","","MAS: SubManager: Track Subs v1.8.5"
"com.fortinet.FortiClient","FortiClient","forticlient","native","http://www.forticlient.com","https://apps.apple.com/us/app/forticlient-6-0/id525600370?uo=4","itunes-seller","high","","MAS: FortiClient 6.0 v6.0.5"
"codes.rambo.VirtualBuddy","VirtualBuddy","virtualbuddy","native","https://rambo.com/","","reverse-dns","medium","","candidate rambo.com; rel=0.00"
"com.planner5d.Planner-5D.macOS","Planner 5D","planner-5d","unreported","https://planner5d.com","https://apps.apple.com/us/app/planner-5d-ai-home-design/id1310584536?mt=12&uo=4","itunes-seller","high","","MAS: Planner 5D - AI Home Design v5.18.0"
"com.macxdvd.macxvideoconverterpro","MacX DVD Ripper Pro","macx-dvd-ripper-pro","unreported","https://www.macxdvd.com/","","reverse-dns","medium","[Official] MacXDVD: Mac DVD Ripper, AI Video Enhancer & Converter, iPhone Transfer","candidate macxdvd.com; rel=0.75"
"org.jousse.vincent.Pomodorolm","pomodorolm","pomodorolm","native","http://jousse.org/","","reverse-dns","medium","Caddy works!","candidate jousse.org; rel=0.00"
"org.kde.Kate","Kate","kate","native","https://kde.org/","","reverse-dns","medium","Home - KDE Community","candidate kde.org; rel=0.00"
"com.b2cloud.ios.dreamlab","DreamLab","dreamlab","native","https://apps.apple.com/au/app/dreamlab-powering-research/id1273619275","https://apps.apple.com/au/app/dreamlab-powering-research/id1273619275","web-search","medium","","web: Vodafone Foundation (iOS app runs on Apple Silicon)"
"io.beekeeperstudio.desktop","Beekeeper Studio","beekeeper-studio","native","https://www.beekeeperstudio.io/","","reverse-dns","medium","The SQL Editor and Database Manager Of Your Dreams | Beekeeper Studio","candidate beekeeperstudio.io; rel=1.00"
"emoRaivis.MacMorpheus","MacMorpheus","macmorpheus","unreported","https://github.com/emoRaivis/MacMorpheus","","web-search","high","","web: official GitHub repo (web search)"
"stream.yattee.app","Yattee","yattee","native","https://yattee.com/","","reverse-dns","medium","","candidate yattee.com; rel=1.00"
"com.todesktop.230313mzl4w4u92","Cursor","cursor","native","https://www.todesktop.com/","","reverse-dns","medium","ToDesktop","candidate todesktop.com; rel=0.00"
"net.langui.WebPViewer","WebPViewer","webpviewer","unreported","https://apps.apple.com/us/app/webp-viewer-quick-look-view/id1323414118?mt=12&uo=4","https://apps.apple.com/us/app/webp-viewer-quick-look-view/id1323414118?mt=12&uo=4","itunes-appstore","high","","MAS: WebP Viewer: quick look & view v1.0"
"com.omnigroup.OmniDiskSweeper","OmniDiskSweeper","omnidisksweeper","native","https://www.omnigroup.com/","","reverse-dns","medium","The Omni Group","candidate omnigroup.com; rel=0.00"
"com.bambulab.bambu-studio","Bambu Studio","bambu-studio","native","https://bambulab.com/en/download/studio","","web-search","high","","web: Bambu Lab official download"
"com.scaleft.ScaleFT","ScaleFT","scaleft","native","https://www.okta.com/products/advanced-server-access/","","reverse-dns","medium","Advanced Server Access | Okta","candidate scaleft.com; rel=1.00"
"jp.co.sonystoragemedia.MemoryCardFileRescue","Memory Card File Rescue","memory-card-file-rescue","native","https://sonystoragemedia.co.jp/","","reverse-dns","medium","ソニーストレージメディア株式会社","candidate sonystoragemedia.co.jp; rel=0.00"
"com.datacolor.spyderX2","Spyder X2","spyder-x2","native","https://www.datacolor.com/","","reverse-dns","medium","Color Management Tools - Color Management | Datacolor","candidate datacolor.com; rel=0.00"
"com.canon.EOS-Lens-Registration-Tool","EOS Lens Registration Tool","eos-lens-registration-tool","unreported","https://global.canon/en/?utm_source=canon.com&utm_medium=referral&utm_campaign=top","","reverse-dns","medium","Canon Global","candidate canon.com; rel=0.00"
"com.canon.PictureStyleEditor","PictureStyleEditor","picturestyleeditor","unreported","https://global.canon/en/?utm_source=canon.com&utm_medium=referral&utm_campaign=top","","reverse-dns","medium","Canon Global","candidate canon.com; rel=0.00"
"com.canon.EOS-Utility","EOS Utility","eos-utility","unreported","https://global.canon/en/?utm_source=canon.com&utm_medium=referral&utm_campaign=top","","reverse-dns","medium","Canon Global","candidate canon.com; rel=0.00"
"com.cosmos.staging.safariextension","Cosmos Extension","cosmos-extension","native","https://cosmos.so","https://apps.apple.com/us/app/save-to-cosmos/id6443936486?mt=12&uo=4","itunes-seller","high","","MAS: Save to Cosmos v6.14.4"
"com.electron.ollama","Ollama","ollama","native","https://ollama.com","","web-search","high","","web: Ollama official site"
"com.rongyuan.driverElectron","EPOMAKER Driver","epomaker-driver","unreported","http://rongyuan.com/","","reverse-dns","medium","SiXiang.com 思乡思想 CityBBS.com 城市论坛 BJBBS.com 北京论坛 SHBBS.com 上海论坛 WorldOL.com 世界在线 - Powered by Discuz!","candidate rongyuan.com; rel=0.00"
"ru.yandex.desktop.disk2","Yandex.Disk.2","yandexdisk2","unreported","https://sso.passport.yandex.ru/push?uuid=ce2f75ee-b4a1-4a63-93cf-f35267c8a707&retpath=https%3A%2F%2Fdzen.ru%2F%3Fyredirect%3Dtrue%26is_autologin_ya%3Dtrue","","reverse-dns","medium","","candidate yandex.ru; rel=0.50"
"com.panic.CandyBar3","CandyBar","candybar","native","https://panic.com/","","reverse-dns","medium","Panic - We code apps, publish games, and make Playdate.","candidate panic.com; rel=0.00"
"com.pokerstars.PokerStars","PokerStars","pokerstars","native","https://www.pokerstars.com","","web-search","high","","web: PokerStars official site"
"com.electron.muteme-client","MuteMe-Client","muteme-client","native","https://muteme.com","","web-search","high","","web: MuteMe official site"
"com.alicloud.smartdrive","aDrive","adrive","native","https://www.alibabacloud.com/en?_p_lc=5","","reverse-dns","medium","Empower Your Business in USA &amp; Canada with Alibaba Cloud's Cloud Products &amp; Services","candidate alicloud.com; rel=0.00"
"st.angeldu.AngeldustOSX","Angeldust","angeldust","unreported","https://angeldu.st/en/","https://apps.apple.com/us/app/angeldust/id1042018823?mt=12&uo=4","itunes-seller","high","","MAS: Angeldust v3.36"
"es.gob.fnmt.cert.certrerquest","Configurador FNMT","configurador-fnmt","unreported","https://www.sede.fnmt.gob.es/descargas/descarga-software","","web-search","high","","web: Official FNMT-RCM (Spanish mint) e-office download page; offers macOS Configurador FNMT; bundleId es.gob.fnmt matches"
"es.gob.afirma.simpleafirma.osx","AutoFirma","autofirma","native","https://firmaelectronica.gob.es/ciudadanos/descargas","","web-search","high","","web: Official Spanish government e-signature portal download page for AutoFirma (macOS); bundleId es.gob.afirma matches"
"dev.zed.Zed","Zed","zed","native","https://zed.dev/","","reverse-dns","medium","","candidate zed.dev; rel=1.00"
"ch.shiftcrypto.wallet","BitBoxApp","bitboxapp","native","https://bitbox.swiss/","","reverse-dns","medium","BitBox | The easiest way to keep your coins safe","candidate shiftcrypto.ch; rel=0.00"
"com.intego.WashingMachine.application","Washing Machine","washing-machine","native","https://www.intego.com/","","reverse-dns","medium","","candidate intego.com; rel=0.00"
"com.greenworldsoft.syncfolderspro","Sync Folders Pro","sync-folders-pro","native","http://www.greenworldsoft.com","https://apps.apple.com/us/app/sync-folders-pro/id522706442?uo=4","itunes-seller","high","","MAS: Sync Folders Pro v1.2"
"com.install4j.6016-4451-6854-0741.2","Steuer St.Gallen 2023 nP","steuer-stgallen-2023-np","unreported","https://www.sg.ch/steuern-finanzen/steuern/elektronische-steuererklaerung/etaxnp.html","","web-search","high","","web: Canton St. Gallen official tax software (eTax/E-Tax SG) for natural persons (nP); generic install4j bundleId but app name identifies cantonal tax program"
"com.boltnev.Panorama-Stitcher","Panorama Stitcher","panorama-stitcher","native","https://www.panoramastitcher.com/","https://apps.apple.com/us/app/panorama-stitcher/id979573567?mt=12&uo=4","itunes-seller","high","","MAS: Panorama Stitcher v1.12.2"
"de.ninoxdb.ninox-mac.Ninox","Ninox Database","ninox-database","native","https://ninox.com/en-products/mac?utm_source=store-mac&utm_medium=store&utm_campaign=store-mac-us","https://apps.apple.com/us/app/ninox-database/id901110441?mt=12&uo=4","itunes-seller","high","","MAS: Ninox Database v3.19.0"
"com.macxdvd.macxvdoconverterpro","MacX Video Converter Pro","macx-video-converter-pro","unreported","https://www.macxdvd.com/","","reverse-dns","medium","[Official] MacXDVD: Mac DVD Ripper, AI Video Enhancer & Converter, iPhone Transfer","candidate macxdvd.com; rel=0.75"
"com.mactrackerapp.Mactracker","Mactracker","mactracker","native","https://mactracker.ca","https://apps.apple.com/us/app/mactracker/id430255202?mt=12&uo=4","itunes-seller","high","","MAS: Mactracker v8.2.3"
"com.hp.SmartMac","HP Smart","hp-smart","native","https://www.hp.com/hp-app","https://apps.apple.com/us/app/hp-print-and-support/id1474276998?mt=12&uo=4","itunes-seller","high","","MAS: HP: Print and Support v26.2.0"
"com.c-command.DropDMG","DropDMG","dropdmg","native","https://c-command.com/dropdmg","https://apps.apple.com/us/app/dropdmg/id414234859?mt=12&uo=4","itunes-seller","high","","MAS: DropDMG v3.7.1"
